symbol,shares,current_price,last_close,daily_pnl,daily_pnl_pct,unrealized_pnl,unrealized_pnl_pct,rsi,natr,annualized_vol
CHRW,8.0,147.64,146.05999755859375,12.64001953124989,1.0817489167575804,-17.680000000000064,-1.4748081414748135,42.84510889638436,3.2054011705497145,58.441532148459885
AAON,11.0,79.4,77.8800048828125,16.719946289062563,1.9517142037608637,-79.96999999999991,-8.388138917733924,40.624085676894566,5.480851507477995,58.53315722243876
ENB,17.0,50.09,50.52000045776367,-7.310007781982364,-0.8511489585657516,-13.019993999999883,-1.5059850893943658,40.35439519314906,1.7428649224707518,17.323291012976444
AHCO,9.0,6.49,6.420000076293945,0.6299993133544941,1.0903414777911271,5.736600000000003,10.890886101903433,47.41138754665723,6.143446955156389,127.97991175209096
SCHG,17.0,35.53,35.84000015258789,-5.270002593994121,-0.8649557792077893,1.0199999999999818,0.1691570341133322,54.07709344691005,1.104594844682504,14.85778883911457
CVS,10.0,96.74,97.19999694824219,-4.599969482421926,-0.47324790399647376,13.0,1.3621123218776194,49.73730129058877,2.2786023696047,29.244324048905572
AAPL,2.0,319.97,328.2099914550781,-16.479982910156195,-2.5105851953339755,35.54000000000008,5.880211780277975,53.95070122438813,2.3857657109322092,29.576469082705437
WMT,8.0,107.14,108.41999816894531,-10.239985351562495,-1.180592317434609,-191.12,-18.232465847515837,45.9639021001238,2.3659209987859797,33.67377229573382
META,2.0,616.77,610.6799926757812,12.180014648437464,0.9972501796783122,15.139999999999873,1.2426132632961155,62.39102700778757,3.257674122675707,41.034525968985456
